relative_path,source_url,license,sha256
"filled/badge-4k.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/badge-4k.svg","MIT","a1c76270e9a071dee6a9c672fa2144b06116e23e8e7ba43656e8d676b1668a3a"
"filled/badge-8k.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/badge-8k.svg","MIT","2957d3ba909e6bbeb611b1364e043c90bf0d71569a33ab08771354d751e1fb59"
"filled/badge-ad.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/badge-ad.svg","MIT","48b2bfdc3b33afd7934a9934d970651975e74a5dd5b7b797433ab22ab8e2e6c9"
"filled/badge-ar.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/badge-ar.svg","MIT","5207393e3a1a880c50df06f1ef3e33e21c0f3185fc08a086c8483bd814992047"
"filled/badge-cc.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/badge-cc.svg","MIT","82b40749de002fce08cf3e37cd23c8e0114e1de460691692ea662cf5f3c11419"
"filled/badge-hd.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/badge-hd.svg","MIT","14431a03a4bbda289083c771ebeb58aeaa72d97fd7f36f97754e1eff78264db6"
"filled/badge-sd.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/badge-sd.svg","MIT","2339967ef2624fe059da0db15949c1efb8b4865778b707477f436682549e16c4"
"filled/badge-tm.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/badge-tm.svg","MIT","22c251b3a45572029df1383c7003667e518bf7a6f1c45d033a2a235582e87117"
"filled/badge-vo.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/badge-vo.svg","MIT","df592630e007945b3afaccf34ddc71551e36d21a81f8deff6fc0b41e2e750c0a"
"filled/badge-vr.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/badge-vr.svg","MIT","991f8719d89c5d0224223e22b34ef112c29781253048786f580f35f847cc92d1"
"filled/badge-wc.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/badge-wc.svg","MIT","82456d7b33782386110a5967d85d1923a3e691a13e2b8daedec999e5df7a96b1"
"filled/badge.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/badge.svg","MIT","79ecec13fcdb6fc7b984f50cd7db54264e74673c5b273193d5b4470f13203dd8"
"filled/badges.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/badges.svg","MIT","de9f3d80d1f233470bc510b01ee14b70b03c9f940c8eeac3fff3648df06f7246"
"filled/ball-bowling.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/ball-bowling.svg","MIT","536a8949ac3751374ac688f794c9d7a2d09dd4c6d77ac1461cd7db48f2446adc"
"filled/balloon.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/balloon.svg","MIT","891c334ac9710db69f5a6005e55efbab40d33f7013c3a02a71fdb75f3960949e"
"filled/ballpen.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/ballpen.svg","MIT","e6140dd2ee8914e78d132aff877a4bf20c1baf27cca08f12003aa9ecf2cb5971"
"filled/bandage.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/bandage.svg","MIT","fb949488451705645293e3ac8ea8c2106fea49d4c9ab027381fe07dacde28845"
"filled/barbell.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/barbell.svg","MIT","db8f8baa9d898c0f7aa5c269771cde7ebc833acb15ca1d7c11eb1d63c987ed77"
"filled/barrier-block.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/barrier-block.svg","MIT","9ec0a371a0bfc462d9275f548194f03e6e7583f690c563763b8c8a45a6360877"
"filled/basket.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/basket.svg","MIT","ca02d7888ea121192f41dde9c3d6409bd367b42e7158f12faa697a3bb7869f98"
"filled/bath.svg","https://github.com/tabler/tabler-icons/blob/main/icons/filled/bath.svg","MIT","91f3bc5ce25a8d0ef636e988135eba26d0490d8a708bf1363c8019765d33c746"
